,sid,timestamp,event,act,div_id,chapter,subchapter
297,2SigmaSteven,2022-02-07 20:42:16.000000,admin,get_assignment,assignmentid=95888, , 
298,2SigmaSteven,2022-02-07 20:57:17.000000,admin,assignments,no params, , 
299,2SigmaSteven,2022-02-07 20:57:21.000000,admin,get_assignment,assignmentid=95888, , 
300,2SigmaSteven,2022-02-07 21:12:22.000000,admin,assignments,no params, , 
301,2SigmaSteven,2022-02-07 21:12:26.000000,admin,get_assignment,assignmentid=95888, , 
302,2SigmaSteven,2022-02-07 21:27:26.000000,admin,assignments,no params, , 
303,2SigmaSteven,2022-02-07 21:27:30.000000,admin,get_assignment,assignmentid=95888, , 
304,2SigmaSteven,2022-02-07 21:42:30.000000,admin,assignments,no params, , 
305,2SigmaSteven,2022-02-07 21:42:34.000000,admin,get_assignment,assignmentid=95888, , 
306,2SigmaSteven,2022-02-07 21:57:35.000000,admin,assignments,no params, , 
307,2SigmaSteven,2022-02-07 21:57:38.000000,admin,get_assignment,assignmentid=95888, , 
308,2SigmaSteven,2022-02-07 22:12:39.000000,admin,assignments,no params, , 
309,2SigmaSteven,2022-02-07 22:12:43.000000,admin,get_assignment,assignmentid=95888, , 
310,2SigmaSteven,2022-02-07 22:27:43.000000,admin,assignments,no params, , 
311,2SigmaSteven,2022-02-07 22:27:47.000000,admin,get_assignment,assignmentid=95888, , 
312,2SigmaSteven,2022-02-07 22:42:48.000000,admin,assignments,no params, , 
313,2SigmaSteven,2022-02-07 22:42:52.000000,admin,get_assignment,assignmentid=95888, , 
314,2SigmaSteven,2022-02-07 22:57:53.000000,admin,assignments,no params, , 
315,2SigmaSteven,2022-02-07 22:57:57.000000,admin,get_assignment,assignmentid=95888, , 
316,2SigmaSteven,2022-02-07 23:12:57.000000,admin,assignments,no params, , 
317,2SigmaSteven,2022-02-07 23:13:01.000000,admin,get_assignment,assignmentid=95888, , 
318,2SigmaSteven,2022-02-07 23:28:01.000000,admin,assignments,no params, , 
319,2SigmaSteven,2022-02-07 23:28:05.000000,admin,get_assignment,assignmentid=95888, , 
320,2SigmaSteven,2022-02-07 23:43:05.000000,admin,assignments,no params, , 
321,2SigmaSteven,2022-02-07 23:43:09.000000,admin,get_assignment,assignmentid=95888, , 
322,2SigmaSteven,2022-02-07 23:58:12.000000,admin,assignments,no params, , 
323,2SigmaSteven,2022-02-07 23:58:16.000000,admin,get_assignment,assignmentid=95888, , 
324,2SigmaSteven,2022-02-08 00:13:18.000000,admin,assignments,no params, , 
325,2SigmaSteven,2022-02-08 00:13:21.000000,admin,get_assignment,assignmentid=95888, , 
326,2SigmaSteven,2022-02-08 00:28:22.000000,admin,assignments,no params, , 
327,2SigmaSteven,2022-02-08 00:28:26.000000,admin,get_assignment,assignmentid=95888, , 
328,2SigmaSteven,2022-02-08 00:43:28.000000,admin,assignments,no params, , 
329,2SigmaSteven,2022-02-08 00:43:31.000000,admin,get_assignment,assignmentid=95888, , 
330,2SigmaSteven,2022-02-08 00:58:32.000000,admin,assignments,no params, , 
331,2SigmaSteven,2022-02-08 00:58:36.000000,admin,get_assignment,assignmentid=95888, , 
332,2SigmaSteven,2022-02-08 01:13:36.000000,admin,assignments,no params, , 
333,2SigmaSteven,2022-02-08 01:13:40.000000,admin,get_assignment,assignmentid=95888, , 
334,2SigmaSteven,2022-02-08 01:28:41.000000,admin,assignments,no params, , 
335,2SigmaSteven,2022-02-08 01:28:45.000000,admin,get_assignment,assignmentid=95888, , 
336,2SigmaSteven,2022-02-08 01:43:47.000000,admin,assignments,no params, , 
337,2SigmaSteven,2022-02-08 01:43:50.000000,admin,get_assignment,assignmentid=95888, , 
338,2SigmaSteven,2022-02-08 01:58:50.000000,admin,assignments,no params, , 
339,2SigmaSteven,2022-02-08 01:58:54.000000,admin,get_assignment,assignmentid=95888, , 
340,2SigmaSteven,2022-02-08 02:13:55.000000,admin,assignments,no params, , 
341,2SigmaSteven,2022-02-08 02:13:59.000000,admin,get_assignment,assignmentid=95888, , 
342,2SigmaSteven,2022-02-08 02:29:01.000000,admin,assignments,no params, , 
343,2SigmaSteven,2022-02-08 02:29:06.000000,admin,get_assignment,assignmentid=95888, , 
344,2SigmaSteven,2022-02-08 02:44:07.000000,admin,assignments,no params, , 
345,2SigmaSteven,2022-02-08 02:44:10.000000,admin,get_assignment,assignmentid=95888, , 
346,2SigmaSteven,2022-02-08 02:59:11.000000,admin,assignments,no params, , 
347,2SigmaSteven,2022-02-08 02:59:17.000000,admin,get_assignment,assignmentid=95888, , 
348,2SigmaSteven,2022-02-08 03:14:18.000000,admin,assignments,no params, , 
349,2SigmaSteven,2022-02-08 03:14:21.000000,admin,get_assignment,assignmentid=95888, , 
350,2SigmaSteven,2022-02-08 03:29:22.000000,admin,assignments,no params, , 
351,2SigmaSteven,2022-02-08 03:29:25.000000,admin,get_assignment,assignmentid=95888, , 
352,2SigmaSteven,2022-02-08 03:44:26.000000,admin,assignments,no params, , 
353,2SigmaSteven,2022-02-08 03:44:29.000000,admin,get_assignment,assignmentid=95888, , 
354,2SigmaSteven,2022-02-08 03:59:30.000000,admin,assignments,no params, , 
355,2SigmaSteven,2022-02-08 03:59:33.000000,admin,get_assignment,assignmentid=95888, , 
356,2SigmaSteven,2022-02-08 04:14:34.000000,admin,assignments,no params, , 
357,2SigmaSteven,2022-02-08 04:14:37.000000,admin,get_assignment,assignmentid=95888, , 
358,2SigmaSteven,2022-02-08 04:29:38.000000,admin,assignments,no params, , 
359,2SigmaSteven,2022-02-08 04:29:42.000000,admin,get_assignment,assignmentid=95888, , 
360,2SigmaSteven,2022-02-08 04:44:43.000000,admin,assignments,no params, , 
361,2SigmaSteven,2022-02-08 04:44:46.000000,admin,get_assignment,assignmentid=95888, , 
362,2SigmaSteven,2022-02-08 04:59:47.000000,admin,assignments,no params, , 
363,2SigmaSteven,2022-02-08 04:59:51.000000,admin,get_assignment,assignmentid=95888, , 
364,2SigmaSteven,2022-02-08 05:14:52.000000,admin,assignments,no params, , 
365,2SigmaSteven,2022-02-08 05:14:56.000000,admin,get_assignment,assignmentid=95888, , 
366,2SigmaSteven,2022-02-08 05:23:10.000000,admin,admin,no params, , 
367,2SigmaSteven,2022-02-08 13:07:51.000000,admin,admin,no params, , 
368,2SigmaSteven,2022-02-08 13:23:00.000000,admin,admin,no params, , 
369,2SigmaSteven,2022-02-08 13:38:02.000000,admin,admin,no params, , 
370,2SigmaSteven,2022-02-08 13:53:04.000000,admin,admin,no params, , 
371,2SigmaSteven,2022-02-08 14:08:06.000000,admin,admin,no params, , 
372,2SigmaSteven,2022-02-08 14:23:08.000000,admin,admin,no params, , 
373,2SigmaSteven,2022-02-08 14:38:10.000000,admin,admin,no params, , 
374,2SigmaSteven,2022-02-08 14:53:12.000000,admin,admin,no params, , 
375,2SigmaSteven,2022-02-08 15:08:14.000000,admin,admin,no params, , 
376,2SigmaSteven,2022-02-08 15:23:16.000000,admin,admin,no params, , 
377,2SigmaSteven,2022-02-08 15:38:17.000000,admin,admin,no params, , 
378,nvalente,2022-02-08 16:11:29.511891,page,view,Unit1-Getting-Started/toctree.html, , 
379,nvalente,2022-02-08 16:11:41.132115,page,view,Unit1-Getting-Started/topic-1-7-summary.html, , 
380,nvalente,2022-02-08 16:13:09.097598,page,view,Unit1-Getting-Started/topic-1-8-practice-mixed-code.html, , 
381,nvalente,2022-02-08 16:13:23.003023,page,view,Unit1-Getting-Started/topic-1-8-practice-mixed-code-toggle.html, , 
382,nvalente,2022-02-08 16:13:33.170688,page,view,Unit1-Getting-Started/topic-1-8-practice-mixed-code-toggle.html, , 
383,nvalente,2022-02-08 16:17:48.945069,page,view,Unit1-Getting-Started/topic-1-9-practice-coding.html, , 
384,nvalente,2022-02-08 16:18:17.812260,page,view,Unit1-Getting-Started/Exercises.html, , 
385,nvalente,2022-02-08 16:18:42.994841,page,view,index.html, , 
386,nvalente,2022-02-08 16:19:12.000000,assignments,chooseAssignment,no params, , 
387,nvalente,2022-02-08 16:19:18.000000,assignments,chooseAssignment,no params, , 
388,nvalente,2022-02-08 16:19:23.000000,admin,index,no params, , 
389,nvalente,2022-02-08 16:19:23.000000,admin,admin,no params, , 
390,nvalente,2022-02-08 16:19:25.000000,admin,assignments,no params, , 
391,nvalente,2022-02-08 16:19:28.000000,admin,assignments,no params, , 
392,nvalente,2022-02-08 16:19:38.000000,admin,get_assignment,assignmentid=95888, , 
393,nvalente,2022-02-08 16:20:15.000000,admin,removeassign,no params, , 
394,nvalente,2022-02-08 16:21:21.000000,admin,createAssignment,no params, , 
395,nvalente,2022-02-08 16:21:21.000000,admin,get_assignment,assignmentid=96238, , 
396,nvalente,2022-02-08 16:21:57.000000,admin,add__or_update_assignment_question,assignment=96238&question=1.%20Getting%20Started%20and%20Primitive%20Types%2F1.7%20Unit%201%20Summary&activities_required=-1&points=1&autograde=interact&which_to_grade=first_answer&assign_type=reading, , 
397,nvalente,2022-02-08 16:21:59.000000,admin,add__or_update_assignment_question,assignment=96238&question=1.%20Getting%20Started%20and%20Primitive%20Types%2F1.8%20Mixed%20Up%20Code%20Practice&activities_required=-1&points=1&autograde=interact&which_to_grade=first_answer&assign_type=reading, , 
398,nvalente,2022-02-08 16:22:01.000000,admin,add__or_update_assignment_question,assignment=96238&question=1.%20Getting%20Started%20and%20Primitive%20Types%2F1.10%20Coding%20Practice&activities_required=-1&points=1&autograde=interact&which_to_grade=first_answer&assign_type=reading, , 
399,nvalente,2022-02-08 16:22:02.000000,admin,add__or_update_assignment_question,assignment=96238&question=1.%20Getting%20Started%20and%20Primitive%20Types%2F1.11%20Multiple%20Choice%20Exercises&activities_required=-1&points=1&autograde=interact&which_to_grade=first_answer&assign_type=reading, , 
400,nvalente,2022-02-08 16:22:33.429297,page,view,Unit1-Getting-Started/topic-1-8-practice-mixed-code.html, , 
401,nvalente,2022-02-08 16:23:14.000000,admin,delete_assignment_question,name=ch3ex1muc&assignment_id=96238&variable=variable, , 
402,nvalente,2022-02-08 16:23:14.000000,admin,delete_assignment_question,name=ch3ex4muc&assignment_id=96238&variable=variable, , 
403,nvalente,2022-02-08 16:23:14.000000,admin,delete_assignment_question,name=ch3ex2muc&assignment_id=96238&variable=variable, , 
404,nvalente,2022-02-08 16:23:14.000000,admin,delete_assignment_question,name=ch3ex7muc&assignment_id=96238&variable=variable, , 
405,nvalente,2022-02-08 16:23:14.000000,admin,delete_assignment_question,name=ch3ex6muc&assignment_id=96238&variable=variable, , 
406,nvalente,2022-02-08 16:23:14.000000,admin,delete_assignment_question,name=ch3ex8muc&assignment_id=96238&variable=variable, , 
407,nvalente,2022-02-08 16:23:14.000000,admin,delete_assignment_question,name=ch3ex5muc&assignment_id=96238&variable=variable, , 
408,nvalente,2022-02-08 16:23:14.000000,admin,delete_assignment_question,name=ch3ex9muc&assignment_id=96238&variable=variable, , 
409,nvalente,2022-02-08 16:23:14.000000,admin,delete_assignment_question,name=ch3ex10muc&assignment_id=96238&variable=variable, , 
410,nvalente,2022-02-08 16:23:14.000000,admin,delete_assignment_question,name=ch4ex1muc&assignment_id=96238&variable=variable, , 
411,nvalente,2022-02-08 16:23:14.000000,admin,delete_assignment_question,name=ch4ex2muc&assignment_id=96238&variable=variable, , 
412,nvalente,2022-02-08 16:23:14.000000,admin,delete_assignment_question,name=ch4ex3muc&assignment_id=96238&variable=variable, , 
413,nvalente,2022-02-08 16:23:14.000000,admin,delete_assignment_question,name=ch4ex6muc&assignment_id=96238&variable=variable, , 
414,nvalente,2022-02-08 16:23:14.000000,admin,delete_assignment_question,name=ch4ex5muc&assignment_id=96238&variable=variable, , 
415,nvalente,2022-02-08 16:23:16.000000,admin,htmlsrc,acid=ch3ex1muc, , 
416,nvalente,2022-02-08 16:23:19.000000,admin,htmlsrc,acid=ch3ex1muc, , 
417,nvalente,2022-02-08 16:23:20.000000,admin,htmlsrc,acid=ch3ex1muc, , 
418,nvalente,2022-02-08 16:23:21.000000,admin,htmlsrc,acid=ch3ex2muc, , 
419,nvalente,2022-02-08 16:23:47.680860,page,view,Unit1-Getting-Started/topic-1-9-practice-coding.html, , 
420,nvalente,2022-02-08 16:27:29.651619,page,view,Unit1-Getting-Started/topic-1-7-summary.html, , 
421,nvalente,2022-02-08 16:29:48.546952,page,view,index.html, , 
422,nvalente,2022-02-08 16:30:03.086546,page,view,index.html, , 
423,2SigmaSteven,2022-02-08 16:43:06.000000,admin,admin,no params, , 
424,nvalente,2022-02-08 16:50:28.827621,page,view,index.html, , 
425,nvalente,2022-02-08 16:50:44.000000,assignments,chooseAssignment,no params, , 
426,nvalente,2022-02-08 16:50:51.000000,admin,save_assignment,due=2022%2F02%2F18%2012%3A00&visible=T&enforce_due=F&is_timed=F&nofeedback=F&nopause=F&is_peer=F&timelimit=&description=&assignment_id=96238, , 
427,nvalente,2022-02-08 16:50:54.000000,assignments,chooseAssignment,no params, , 
428,nvalente,2022-02-08 16:50:56.000000,assignments,chooseAssignment,no params, , 
429,nvalente,2022-02-08 16:50:56.000000,assignments,chooseAssignment,no params, , 
430,nvalente,2022-02-08 16:50:58.000000,assignments,doAssignment,assignment_id=96238, , 
431,nvalente,2022-02-08 16:50:58.000000,page,viewassignment,Assignment 1.1, , 
432,nvalente,2022-02-08 16:51:26.000000,admin,save_assignment,due=2022%2F02%2F18%2012%3A00&visible=T&enforce_due=F&is_timed=F&nofeedback=F&nopause=F&is_peer=F&timelimit=&description=&assignment_id=96238, , 
433,nvalente,2022-02-08 16:51:39.000000,admin,save_assignment,due=2022%2F02%2F18%2013%3A00&visible=T&enforce_due=F&is_timed=F&nofeedback=F&nopause=F&is_peer=F&timelimit=&description=&assignment_id=96238, , 
434,nvalente,2022-02-08 16:52:51.949235,page,view,index.html, , 
435,nvalente,2022-02-08 16:54:05.000000,assignments,doAssignment,assignment_id=96238, , 
436,nvalente,2022-02-08 16:54:05.000000,page,viewassignment,Assignment 1.1, , 
437,2SigmaSteven,2022-02-08 16:58:08.000000,admin,admin,no params, , 
438,2SigmaSteven,2022-02-08 17:00:11.000000,admin,index,no params, , 
439,2SigmaSteven,2022-02-08 17:00:11.000000,admin,admin,no params, , 
440,2SigmaSteven,2022-02-08 17:00:17.000000,admin,assignments,no params, , 
441,2SigmaSteven,2022-02-08 17:00:20.000000,admin,get_assignment,assignmentid=96238, , 
442,nvalente,2022-02-08 17:00:47.000000,admin,save_assignment,due=2022%2F02%2F11%2013%3A00&visible=T&enforce_due=F&is_timed=F&nofeedback=F&nopause=F&is_peer=F&timelimit=&description=&assignment_id=96238, , 
443,nvalente,2022-02-08 17:09:06.000000,assignments,doAssignment,assignment_id=96238, , 
444,nvalente,2022-02-08 17:09:06.000000,page,viewassignment,Assignment 1.1, , 
445,2SigmaSteven,2022-02-08 17:13:10.000000,admin,admin,no params, , 
446,nvalente,2022-02-08 17:16:31.000000,admin,assignments,no params, , 
447,nvalente,2022-02-08 17:16:36.000000,admin,get_assignment,assignmentid=96238, , 
448,2SigmaSteven,2022-02-08 17:19:58.000000,admin,assignments,no params, , 
449,2SigmaSteven,2022-02-08 17:20:01.000000,admin,get_assignment,assignmentid=96238, , 
450,nvalente,2022-02-08 17:24:08.000000,assignments,doAssignment,assignment_id=96238, , 
451,nvalente,2022-02-08 17:24:08.000000,page,viewassignment,Assignment 1.1, , 
452,2SigmaSteven,2022-02-08 17:28:12.000000,admin,admin,no params, , 
453,nvalente,2022-02-08 17:31:37.000000,admin,assignments,no params, , 
454,nvalente,2022-02-08 17:31:40.000000,admin,get_assignment,assignmentid=96238, , 
455,2SigmaSteven,2022-02-08 17:33:17.790479,page,view,index.html, , 
456,nvalente,2022-02-08 17:39:11.000000,assignments,doAssignment,assignment_id=96238, , 
457,nvalente,2022-02-08 17:39:11.000000,page,viewassignment,Assignment 1.1, , 
458,geovanyr,2022-02-08 17:40:29.199039,page,view,index.html, , 
459,xaviern,2022-02-08 17:40:41.249687,page,view,index.html, , 
460,devonm,2022-02-08 17:40:45.569370,page,view,index.html, , 
461,jacquelinea,2022-02-08 17:40:47.336894,page,view,index.html, , 
462,ethanl,2022-02-08 17:40:56.376861,page,view,index.html, , 
463,feliciah,2022-02-08 17:41:11.682032,page,view,index.html, , 
464,kasaand,2022-02-08 17:41:15.727008,page,view,index.html, , 
465,johnme,2022-02-08 17:42:46.626713,page,view,index.html, , 
466,danielgr,2022-02-08 17:43:17.609549,page,view,index.html, , 
467,nvalente,2022-02-08 17:46:41.000000,admin,assignments,no params, , 
468,nvalente,2022-02-08 17:46:45.000000,admin,get_assignment,assignmentid=96238, , 
469,2SigmaSteven,2022-02-08 17:48:14.000000,admin,assignments,no params, , 
470,2SigmaSteven,2022-02-08 17:48:17.000000,admin,get_assignment,assignmentid=96238, , 
471,geovanyr,2022-02-08 17:49:24.968641,page,view,index.html, , 
472,nvalente,2022-02-08 17:54:12.000000,assignments,doAssignment,assignment_id=96238, , 
473,nvalente,2022-02-08 17:54:12.000000,page,viewassignment,Assignment 1.1, , 
474,nvalente,2022-02-08 17:57:25.000000,admin,delete_assignment_question,assignment_id=96238&name=1.%20Getting%20Started%20and%20Primitive%20Types%2F1.8%20Mixed%20Up%20Code%20Practice, , 
475,nvalente,2022-02-08 17:57:25.000000,admin,delete_assignment_question,assignment_id=96238&name=1.%20Getting%20Started%20and%20Primitive%20Types%2F1.10%20Coding%20Practice, , 
476,nvalente,2022-02-08 17:57:27.000000,admin,delete_assignment_question,assignment_id=96238&name=1.%20Getting%20Started%20and%20Primitive%20Types%2F1.11%20Multiple%20Choice%20Exercises, , 
477,nvalente,2022-02-08 17:57:31.000000,admin,add__or_update_assignment_question,assignment=96238&question=1.%20Getting%20Started%20and%20Primitive%20Types%2F1.7%20Unit%201%20Summary&activities_required=3&points=1&autograde=interact&which_to_grade=first_answer&assign_type=reading, , 
478,nvalente,2022-02-08 17:58:16.000000,admin,save_assignment,due=2022%2F02%2F09%2013%3A00&visible=T&enforce_due=F&is_timed=F&nofeedback=F&nopause=F&is_peer=F&timelimit=&description=&assignment_id=96238, , 
479,nvalente,2022-02-08 17:58:31.000000,admin,createAssignment,no params, , 
480,nvalente,2022-02-08 17:58:31.000000,admin,get_assignment,assignmentid=96271, , 
481,nvalente,2022-02-08 17:58:44.000000,admin,delete_assignment_question,assignment_id=96271&name=1.%20Getting%20Started%20and%20Primitive%20Types%2F1.7%20Unit%201%20Summary, , 
482,nvalente,2022-02-08 17:58:45.000000,admin,add__or_update_assignment_question,assignment=96271&question=1.%20Getting%20Started%20and%20Primitive%20Types%2F1.8%20Mixed%20Up%20Code%20Practice&activities_required=-1&points=1&autograde=interact&which_to_grade=first_answer&assign_type=reading, , 
483,nvalente,2022-02-08 17:58:47.000000,admin,add__or_update_assignment_question,assignment=96271&question=1.%20Getting%20Started%20and%20Primitive%20Types%2F1.11%20Multiple%20Choice%20Exercises&activities_required=-1&points=1&autograde=interact&which_to_grade=first_answer&assign_type=reading, , 
484,nvalente,2022-02-08 17:58:47.000000,admin,add__or_update_assignment_question,assignment=96271&question=1.%20Getting%20Started%20and%20Primitive%20Types%2F1.10%20Coding%20Practice&activities_required=-1&points=1&autograde=interact&which_to_grade=first_answer&assign_type=reading, , 
485,nvalente,2022-02-08 17:59:01.000000,admin,save_assignment,due=2022%2F02%2F11%2013%3A00&visible=F&enforce_due=F&is_timed=F&nofeedback=F&nopause=F&is_peer=F&timelimit=&description=&assignment_id=96271, , 
486,nvalente,2022-02-08 17:59:04.582787,page,view,index.html, , 
487,nvalente,2022-02-08 17:59:07.000000,assignments,chooseAssignment,no params, , 
488,nvalente,2022-02-08 17:59:10.000000,assignments,doAssignment,assignment_id=96238, , 
489,nvalente,2022-02-08 17:59:10.000000,page,viewassignment,Assignment 1.1, , 
490,nvalente,2022-02-08 17:59:19.920240,page,view,Unit1-Getting-Started/topic-1-7-summary.html, , 
491,nvalente,2022-02-08 17:59:26.000000,admin,index,no params, , 
492,nvalente,2022-02-08 17:59:26.000000,admin,admin,no params, , 
493,nvalente,2022-02-08 17:59:32.000000,admin,assignments,no params, , 
494,nvalente,2022-02-08 17:59:37.000000,admin,get_assignment,assignmentid=96238, , 
